year,country,continent,centrality_score,rank
1988,LK,Asia,0.000392,103.0
1988,LU,Europe,0.000305,114.0
1988,LV,Europe,0.000226,123.0
1988,MW,Africa,8.7e-05,128.0
1988,NP,Asia,0.001139,69.0
1988,PS,Asia,0.000444,98.0
1988,QA,Asia,0.000674,85.0
1988,SC,Africa,8.7e-05,128.0
1988,SL,Africa,8.7e-05,128.0
1988,YE,Asia,0.000383,108.0
1988,ZM,Africa,8.7e-05,128.0
1988,ZW,Africa,0.001479,63.0
1988,GE,Asia,0.000255,120.0
1988,GI,Europe,0.000386,105.0
1988,CY,Europe,8.7e-05,128.0
1988,AL,Europe,8.7e-05,128.0
1988,BA,Europe,8.7e-05,128.0
1988,HT,North America,0.000305,114.0
1988,RO,Europe,0.00026,118.0
1988,TL,Asia,8.7e-05,128.0
1988,GG,Europe,8.7e-05,128.0
1988,OM,Asia,0.00026,118.0
1988,VA,Europe,0.000153,126.0
1988,LY,Africa,0.001265,68.0
1988,KG,Asia,0.000255,120.0
1988,LS,Africa,0.000453,96.0
1988,TM,Asia,8.7e-05,128.0
1988,MD,Europe,0.000758,82.0
1988,ML,Africa,0.000496,93.0
1988,MN,Asia,0.000422,102.0
1988,MO,Asia,0.000267,116.0
1988,MV,Asia,0.000371,112.0
1988,MZ,Africa,0.000542,90.0
1988,PR,North America,0.001919,58.0
1988,NR,Oceania,0.000444,98.0
1988,PF,Oceania,0.000383,108.0
1988,VN,Asia,8.7e-05,128.0
1988,LI,Europe,8.7e-05,128.0
1988,ME,Europe,8.7e-05,128.0
1988,MK,Europe,8.7e-05,128.0
1988,SS,Africa,8.7e-05,128.0
1988,CV,Africa,8.7e-05,128.0
1988,BJ,Africa,8.7e-05,128.0
1988,TJ,Asia,8.7e-05,128.0
1988,GF,South America,8.7e-05,128.0
1988,RW,Africa,8.7e-05,128.0
1988,VI,North America,0.000752,83.0
1988,WS,Oceania,0.000444,98.0
1989,EG,Africa,0.005019,32.0
1989,AE,Asia,0.001194,68.0
1989,GB,Europe,0.12381,2.0
1989,IN,Asia,0.009639,21.0
1989,JO,Asia,0.00258,47.0
1989,LB,Asia,0.00052,100.0
1989,US,North America,0.258683,1.0
1989,CU,North America,0.001826,52.0
1989,AF,Asia,0.000255,132.0
1989,AM,Asia,0.000482,103.0
1989,RU,Europe,0.008038,22.0
1989,AQ,Other,0.000414,107.0
1989,BR,South America,0.023028,8.0
1989,AR,South America,0.002651,46.0
1989,CO,South America,0.005188,29.0
1989,DO,North America,0.000584,94.0
1989,EC,South America,0.00198,51.0
1989,PY,South America,0.000195,142.0
1989,SE,Europe,0.010831,19.0
1989,KE,Africa,0.002558,48.0
1989,AS,Oceania,0.00024,138.0
1989,AT,Europe,0.00535,26.0
1989,BG,Europe,0.00086,76.0
1989,CA,North America,0.05676,3.0
1989,CH,Europe,0.0228,9.0
1989,CN,Asia,0.006465,25.0
1989,DE,Europe,0.04277,5.0
1989,FR,Europe,0.051264,4.0
1989,GR,Europe,0.011602,17.0
1989,IT,Europe,0.020948,10.0
1989,MX,North America,0.015586,14.0
1989,NG,Africa,0.00223,50.0
1989,NL,Europe,0.015753,13.0
1989,SI,Europe,0.000672,89.0
1989,AU,Oceania,0.030521,6.0
1989,BD,Asia,0.001286,59.0
1989,BH,Asia,0.000367,114.0
1989,CL,South America,0.005252,27.0
1989,HK,Asia,0.00252,49.0
1989,HR,Europe,0.001239,62.0
1989,ID,Asia,0.001386,57.0
1989,IR,Asia,0.003642,40.0
1989,JP,Asia,0.020067,11.0
1989,KR,Asia,0.015144,15.0
1989,LK,Asia,0.000737,82.0
1989,MY,Asia,0.009683,20.0
1989,NP,Asia,0.000246,137.0
1989,NZ,Oceania,0.0078,23.0
1989,PG,Oceania,0.001223,65.0
1989,PH,Asia,0.001273,60.0
1989,PK,Asia,0.001197,67.0
1989,PL,Europe,0.004487,35.0
1989,SA,Asia,0.003787,39.0
1989,SG,Asia,0.003959,37.0
1989,TH,Asia,0.001386,57.0
1989,TR,Asia,0.004968,33.0
1989,UG,Africa,9.1e-05,154.0
1989,ZA,Africa,0.004709,34.0
1989,AZ,Asia,0.000405,111.0
1989,UA,Europe,0.00316,44.0
1989,BE,Europe,0.011079,18.0
1989,BI,Africa,9.1e-05,154.0
1989,DZ,Africa,0.003559,41.0
1989,ES,Europe,0.024739,7.0
1989,FI,Europe,0.004258,36.0
1989,MA,Africa,0.001509,55.0
1989,PE,South America,0.003175,43.0
1989,PT,Europe,0.012563,16.0
1989,TN,Africa,0.001766,53.0
1989,UY,South America,0.001225,64.0
1989,SK,Europe,0.000587,93.0
1989,GH,Africa,0.000811,79.0
1989,BJ,Africa,0.000191,144.0
1989,BM,North America,0.000414,107.0
1989,BO,South America,0.00107,72.0
1989,AO,Africa,9.1e-05,154.0
1989,IL,Asia,0.005205,28.0
1989,VE,South America,0.005098,31.0
1989,BW,Africa,0.000524,99.0
1989,ZW,Africa,0.001419,56.0
1989,BY,Europe,0.000553,97.0
1989,BZ,North America,0.000414,107.0
1989,CR,North America,0.001201,66.0
1989,DK,Europe,0.006575,24.0
1989,HU,Europe,0.003015,45.0
1989,IE,Europe,0.005101,30.0
1989,IS,Europe,0.001621,54.0
1989,LT,Europe,0.000434,105.0
1989,MM,Asia,0.000367,114.0
1989,MT,Europe,0.000644,91.0
1989,NI,North America,0.000581,95.0
1989,TW,Asia,0.017847,12.0
1989,CD,Africa,0.000324,125.0
1989,CF,Africa,0.000382,113.0
1989,CZ,Europe,0.001058,73.0
1989,CI,Africa,0.000656,90.0
1989,CM,Africa,0.001174,69.0
1989,HN,North America,0.000173,147.0
1989,PA,North America,0.001092,70.0
1989,UZ,Asia,0.00015,150.0
